idx irq        fired       rxpkts       txpkts         cpus name
  0 327          180            0            0         0-31 mlx5_async0
  1 328          565      1575070       764675           32 mlx5_comp0
  2 529          577      1403601       740339           33 mlx5_comp1
  3 530          512      1562944       752423           34 mlx5_comp2
  4 531          588      1493160       755537           35 mlx5_comp3
  5 532          520      1504982       748494           36 mlx5_comp4
  6 533          434      1519044       757665           37 mlx5_comp5
  7 534          601      1541601       756861           38 mlx5_comp6
  8 535          486      1484810       753602           39 mlx5_comp7
total           4463     12085212      6029596
