idx irq        fired       rxpkts       txpkts         cpus name
  0 327          229            0            0         0-31 mlx5_async0
  1 328         1804      5721029      3016265           32 mlx5_comp0
  2 529         2137      7470846      3974054           33 mlx5_comp1
  3 530          975      7141495      3354485           34 mlx5_comp2
  4 531         1058      6272181      3211671           35 mlx5_comp3
  5 532          692      6020437      3345181           36 mlx5_comp4
  6 533          922      8306152      3248545           37 mlx5_comp5
  7 534         1361      6514308      2782769           38 mlx5_comp6
  8 535          582      6729995      4158890           39 mlx5_comp7
total           9760     54176443     27091860
