idx irq        fired       rxpkts       txpkts         cpus name
  0 327          181            0            0         0-31 mlx5_async0
  1 328          596      1534532       702610           32 mlx5_comp0
  2 529          617      1464067       756294           33 mlx5_comp1
  3 530          634      1494327       729381           34 mlx5_comp2
  4 531          591      1506352       755870           35 mlx5_comp3
  5 532          647      1460307       780678           36 mlx5_comp4
  6 533          565      1624113       766436           37 mlx5_comp5
  7 534          996      1457140       770434           38 mlx5_comp6
  8 535          617      1543026       767108           39 mlx5_comp7
total           5444     12083864      6028811
