idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           14      9017740      3121723           32 mlx5_comp0
  2 529            3      9872603      2419586           33 mlx5_comp1
  3 530           11      9807449      2894597           34 mlx5_comp2
  4 531            0      6742329      3719471           35 mlx5_comp3
  5 532           36      8351751      4129320           36 mlx5_comp4
  6 533           57      6101143      4037746           37 mlx5_comp5
  7 534           14      6439611      3970412           38 mlx5_comp6
  8 535           42      5018268      6381450           39 mlx5_comp7
total            306     61350894     30674305
