idx irq        fired       rxpkts       txpkts         cpus name
  0 327          155            0            0         0-31 mlx5_async0
  1 328          354      4482550      2258512           32 mlx5_comp0
  2 529          348      4385631      2243767           33 mlx5_comp1
  3 530          355      4383074      2232770           34 mlx5_comp2
  4 531          292      4788834      2299672           35 mlx5_comp3
  5 532          324      4678533      2263959           36 mlx5_comp4
  6 533          336      4402345      2228759           37 mlx5_comp5
  7 534          400      4656963      2285826           38 mlx5_comp6
  8 535          338      4301831      2216057           39 mlx5_comp7
total           2902     36079761     18029322
