idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            2      2805178      1504822           32 mlx5_comp0
  2 529            3      3075221      1485650           33 mlx5_comp1
  3 530           12      3136671      1508430           34 mlx5_comp2
  4 531            0      2923852      1462682           35 mlx5_comp3
  5 532            6      2989702      1485863           36 mlx5_comp4
  6 533           55      3120766      1523967           37 mlx5_comp5
  7 534            3      3006982      1523031           38 mlx5_comp6
  8 535           27      3028751      1532366           39 mlx5_comp7
total            235     24087123     12026811
