idx irq        fired       rxpkts       txpkts         cpus name
  0 327        13284            0            0         0-31 mlx5_async0
  1 328       277699      7199535      3359011           32 mlx5_comp0
  2 529       302660      7234983      3249622           33 mlx5_comp1
  3 530       300957      6850640      3313863           34 mlx5_comp2
  4 531       309618      6896648      3186559           35 mlx5_comp3
  5 532       279826      6450970      3427864           36 mlx5_comp4
  6 533       280205      6921178      3595834           37 mlx5_comp5
  7 534       298383      6328990      3499468           38 mlx5_comp6
  8 535       282994      6875622      3746808           39 mlx5_comp7
total        2345626     54758566     27379029
