idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           15      3000809      1500945           32 mlx5_comp0
  2 529            6      3020099      1532292           33 mlx5_comp1
  3 530            7      3117508      1531887           34 mlx5_comp2
  4 531            0      2862953      1482236           35 mlx5_comp3
  5 532           13      3096992      1479822           36 mlx5_comp4
  6 533           53      2859607      1521235           37 mlx5_comp5
  7 534           14      3120477      1507758           38 mlx5_comp6
  8 535           19      3001960      1467264           39 mlx5_comp7
total            254     24080405     12023439
