idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           17      6564937      2965882           32 mlx5_comp0
  2 529           17      5998926      3280209           33 mlx5_comp1
  3 530           37      5483762      2998347           34 mlx5_comp2
  4 531            8      6308805      3148949           35 mlx5_comp3
  5 532           43      6318041      2944289           36 mlx5_comp4
  6 533          128      5930458      2742204           37 mlx5_comp5
  7 534           53      5891908      2793672           38 mlx5_comp6
  8 535           56      5586887      3158385           39 mlx5_comp7
total            489     48083724     24031937
