idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6075370      2937015           32 mlx5_comp0
  2 529            0      5702608      3034715           33 mlx5_comp1
  3 530            0      5626302      3063566           34 mlx5_comp2
  4 531            0      6676118      2833182           35 mlx5_comp3
  5 532            0      5992868      2955331           36 mlx5_comp4
  6 533            0      6029625      2848118           37 mlx5_comp5
  7 534            0      5866041      3336093           38 mlx5_comp6
  8 535            0      6098848      3015305           39 mlx5_comp7
total            127     48067780     24023325
