idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1441829       716419           32 mlx5_comp0
  2 529            0      1623706       732060           33 mlx5_comp1
  3 530            0      1598839       810484           34 mlx5_comp2
  4 531            0      1471186       713200           35 mlx5_comp3
  5 532            0      1458329       727709           36 mlx5_comp4
  6 533            0      1473770       788572           37 mlx5_comp5
  7 534            0      1575936       736808           38 mlx5_comp6
  8 535            0      1429587       797399           39 mlx5_comp7
total            127     12073182      6022651
