idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9231908      4756105           32 mlx5_comp0
  2 529            0      9217707      4480976           33 mlx5_comp1
  3 530            0      9986200      4872848           34 mlx5_comp2
  4 531            0      9512789      4609146           35 mlx5_comp3
  5 532            0      9215898      4629217           36 mlx5_comp4
  6 533            0      8958667      4712819           37 mlx5_comp5
  7 534            0      9275681      4651947           38 mlx5_comp6
  8 535            0      9397488      4693097           39 mlx5_comp7
total            127     74796338     37406155
