idx irq        fired       rxpkts       txpkts         cpus name
  0 327         6159            0            0         0-31 mlx5_async0
  1 328       287670      6643113      3317972           32 mlx5_comp0
  2 529       279712      8755523      4460749           33 mlx5_comp1
  3 530       289607      8921173      4339033           34 mlx5_comp2
  4 531       284745      8795423      4433117           35 mlx5_comp3
  5 532       282292      9119356      4419266           36 mlx5_comp4
  6 533       274488      8505617      4559976           37 mlx5_comp5
  7 534       281527      6637852      3320630           38 mlx5_comp6
  8 535       282074      8970271      4321385           39 mlx5_comp7
total        2268274     66348328     33172128
