idx irq        fired       rxpkts       txpkts         cpus name
  0 327        25455            0            0         0-31 mlx5_async0
  1 328       374722      4613422      2221251           32 mlx5_comp0
  2 529       371922      4648206      2238990           33 mlx5_comp1
  3 530       363899      4535907      2239199           34 mlx5_comp2
  4 531       363764      4345936      2261560           35 mlx5_comp3
  5 532       364259      4729485      2254901           36 mlx5_comp4
  6 533       362966      4537378      2275282           37 mlx5_comp5
  7 534       350151      4451828      2272124           38 mlx5_comp6
  8 535       374245      4209343      2268464           39 mlx5_comp7
total        2951383     36071505     18031771
