idx irq        fired       rxpkts       txpkts         cpus name
  0 327          183            0            0         0-31 mlx5_async0
  1 328          655      1610480       746406           32 mlx5_comp0
  2 529          680      1536884       750472           33 mlx5_comp1
  3 530          619      1489972       745596           34 mlx5_comp2
  4 531          711      1524491       753463           35 mlx5_comp3
  5 532          575      1575495       755495           36 mlx5_comp4
  6 533          468      1401966       759764           37 mlx5_comp5
  7 534          980      1503444       758464           38 mlx5_comp6
  8 535          579      1437183       752875           39 mlx5_comp7
total           5450     12079915      6022535
