idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          317      4554080      2245135           32 mlx5_comp0
  2 529          328      4429860      2247691           33 mlx5_comp1
  3 530          352      4421404      2252167           34 mlx5_comp2
  4 531          315      4511405      2260885           35 mlx5_comp3
  5 532          367      4581378      2255731           36 mlx5_comp4
  6 533          331      4320134      2242016           37 mlx5_comp5
  7 534          360      4504061      2257051           38 mlx5_comp6
  8 535          322      4762294      2269477           39 mlx5_comp7
total           2845     36084616     18030153
