idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6241059      2766788           32 mlx5_comp0
  2 529            0      6022124      3004307           33 mlx5_comp1
  3 530            0      6124926      2937239           34 mlx5_comp2
  4 531            0      6259132      3062124           35 mlx5_comp3
  5 532            0      5930952      3119765           36 mlx5_comp4
  6 533            0      5860209      3128272           37 mlx5_comp5
  7 534            0      5534127      3050759           38 mlx5_comp6
  8 535            0      6101982      2965344           39 mlx5_comp7
total            127     48074511     24034598
