idx irq        fired       rxpkts       txpkts         cpus name
  0 327        49584            0            0         0-31 mlx5_async0
  1 328       577390      1462170       735478           32 mlx5_comp0
  2 529       538641      1605690       747413           33 mlx5_comp1
  3 530       566608      1499523       751620           34 mlx5_comp2
  4 531       592823      1476917       745776           35 mlx5_comp3
  5 532       583213      1474980       759158           36 mlx5_comp4
  6 533       568039      1479535       754340           37 mlx5_comp5
  7 534       544600      1566671       763844           38 mlx5_comp6
  8 535       566790      1524167       770723           39 mlx5_comp7
total        4587688     12089653      6028352
