idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      3147240      1503584           32 mlx5_comp0
  2 529            0      2916059      1532696           33 mlx5_comp1
  3 530            0      2911334      1560442           34 mlx5_comp2
  4 531            0      3071654      1516711           35 mlx5_comp3
  5 532            0      2903856      1455925           36 mlx5_comp4
  6 533            0      3006975      1540953           37 mlx5_comp5
  7 534            0      3033606      1462615           38 mlx5_comp6
  8 535            0      3083039      1453576           39 mlx5_comp7
total            127     24073763     12026502
