idx irq        fired       rxpkts       txpkts         cpus name
  0 327        12620            0            0         0-31 mlx5_async0
  1 328       279475      7318313      3524296           32 mlx5_comp0
  2 529       293817      6551544      3492863           33 mlx5_comp1
  3 530       280617      6795020      3556938           34 mlx5_comp2
  4 531       294971      7007948      3765897           35 mlx5_comp3
  5 532       289505      6976847      3445845           36 mlx5_comp4
  6 533       296656      7100280      3401662           37 mlx5_comp5
  7 534       297041      7212205      3583672           38 mlx5_comp6
  8 535       293763      7138332      3274248           39 mlx5_comp7
total        2338465     56100489     28045421
