idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1552101       780496           32 mlx5_comp0
  2 529            0      1487613       739760           33 mlx5_comp1
  3 530            0      1465316       790379           34 mlx5_comp2
  4 531            0      1607742       772073           35 mlx5_comp3
  5 532            0      1433524       716501           36 mlx5_comp4
  6 533            0      1514347       762386           37 mlx5_comp5
  7 534            0      1485382       730037           38 mlx5_comp6
  8 535            0      1564302       740291           39 mlx5_comp7
total            127     12110327      6031923
