idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      5973172      2986225           32 mlx5_comp0
  2 529            0      6087319      2892744           33 mlx5_comp1
  3 530            0      6191476      3095421           34 mlx5_comp2
  4 531            0      6288635      2810888           35 mlx5_comp3
  5 532            0      5927705      3090634           36 mlx5_comp4
  6 533            0      5782979      3142461           37 mlx5_comp5
  7 534            0      6180702      2965330           38 mlx5_comp6
  8 535            0      5619991      3043225           39 mlx5_comp7
total            127     48051979     24026928
