idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           11      4564566      2289543           32 mlx5_comp0
  2 529            8      4310145      2228924           33 mlx5_comp1
  3 530           14      4705281      2246778           34 mlx5_comp2
  4 531            0      4823433      2335878           35 mlx5_comp3
  5 532           17      4158169      2183398           36 mlx5_comp4
  6 533           44      4484870      2240890           37 mlx5_comp5
  7 534           22      4969028      2333126           38 mlx5_comp6
  8 535           15      4067088      2174835           39 mlx5_comp7
total            258     36082580     18033372
