idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           26      8195062      2718411           32 mlx5_comp0
  2 529           26      8082117      5518538           33 mlx5_comp1
  3 530           35      8882253      4281119           34 mlx5_comp2
  4 531           12      8524648      3975765           35 mlx5_comp3
  5 532           29      6865083      4236248           36 mlx5_comp4
  6 533           72      8571432      3433288           37 mlx5_comp5
  7 534           54      8870675      3958480           38 mlx5_comp6
  8 535           44      6538344      4174651           39 mlx5_comp7
total            428     64529614     32296500
