idx irq        fired       rxpkts       txpkts         cpus name
  0 327          219            0            0         0-31 mlx5_async0
  1 328         1091      9470562      4702806           32 mlx5_comp0
  2 529         1067      9131628      4359926           33 mlx5_comp1
  3 530         1011      9452654      4734633           34 mlx5_comp2
  4 531         1096      9406894      4727180           35 mlx5_comp3
  5 532          966      9228144      4570727           36 mlx5_comp4
  6 533          773      9411915      4728720           37 mlx5_comp5
  7 534         1282      9362130      4704172           38 mlx5_comp6
  8 535          898      8812608      4616066           39 mlx5_comp7
total           8403     74276535     37144230
