idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           11      8048214      2917353           32 mlx5_comp0
  2 529           31      7000964      3251906           33 mlx5_comp1
  3 530           13      9106691      4553847           34 mlx5_comp2
  4 531            7      7412297      3137339           35 mlx5_comp3
  5 532            4      6501760      3926072           36 mlx5_comp4
  6 533           63      6271459      3703486           37 mlx5_comp5
  7 534           14      8256771      4024279           38 mlx5_comp6
  8 535           11      5837371      3704332           39 mlx5_comp7
total            284     58435527     29218614
