idx irq        fired       rxpkts       txpkts         cpus name
  0 327          136            0            0         0-31 mlx5_async0
  1 328            0      4683626      2212107           32 mlx5_comp0
  2 529            0      4163245      2305779           33 mlx5_comp1
  3 530            0      4614447      2202366           34 mlx5_comp2
  4 531            0      4385871      2341517           35 mlx5_comp3
  5 532            0      4571457      2284828           36 mlx5_comp4
  6 533            0      4282731      2079842           37 mlx5_comp5
  7 534            0      4833785      2415901           38 mlx5_comp6
  8 535            0      4545266      2189465           39 mlx5_comp7
total            136     36080428     18031805
