idx irq        fired       rxpkts       txpkts         cpus name
  0 327          150            0            0         0-31 mlx5_async0
  1 328          334      8547473      4295916           32 mlx5_comp0
  2 529          337      8479405      4382158           33 mlx5_comp1
  3 530          332      8503010      4168649           34 mlx5_comp2
  4 531          307      8029411      3832741           35 mlx5_comp3
  5 532          326      8454908      4436100           36 mlx5_comp4
  6 533          300      7850398      3994235           37 mlx5_comp5
  7 534          387      8612636      4329025           38 mlx5_comp6
  8 535          337      8822707      4215164           39 mlx5_comp7
total           2810     67299948     33653988
