idx irq        fired       rxpkts       txpkts         cpus name
  0 327        49308            0            0         0-31 mlx5_async0
  1 328       561617      1548562       744073           32 mlx5_comp0
  2 529       562450      1536948       761839           33 mlx5_comp1
  3 530       559719      1517094       754670           34 mlx5_comp2
  4 531       591938      1437358       746102           35 mlx5_comp3
  5 532       571473      1480942       756259           36 mlx5_comp4
  6 533       575271      1482966       747937           37 mlx5_comp5
  7 534       559286      1556405       753039           38 mlx5_comp6
  8 535       539394      1527833       765952           39 mlx5_comp7
total        4570456     12088108      6029871
