idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           27      4499571      2267454           32 mlx5_comp0
  2 529           13      4435052      2289074           33 mlx5_comp1
  3 530           16      4520644      2197335           34 mlx5_comp2
  4 531            0      4496865      2267330           35 mlx5_comp3
  5 532           15      4799628      2234613           36 mlx5_comp4
  6 533           86      4540444      2290697           37 mlx5_comp5
  7 534           33      4362129      2225424           38 mlx5_comp6
  8 535           30      4399725      2253559           39 mlx5_comp7
total            348     36054058     18025486
