idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            7      6025423      2969656           32 mlx5_comp0
  2 529           12      5913377      3041496           33 mlx5_comp1
  3 530           23      5877671      2888324           34 mlx5_comp2
  4 531            8      6221969      3083890           35 mlx5_comp3
  5 532           23      6236790      3044500           36 mlx5_comp4
  6 533           62      6253669      3063507           37 mlx5_comp5
  7 534           38      5918850      2978104           38 mlx5_comp6
  8 535           28      5605458      2956252           39 mlx5_comp7
total            330     48053207     24025729
