idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            9      4605718      2276511           32 mlx5_comp0
  2 529           14      4576355      2169631           33 mlx5_comp1
  3 530           11      4284236      2225512           34 mlx5_comp2
  4 531            3      4725756      2188503           35 mlx5_comp3
  5 532           10      4645063      2339620           36 mlx5_comp4
  6 533           47      4350790      2286956           37 mlx5_comp5
  7 534           27      4364115      2295760           38 mlx5_comp6
  8 535           18      4539125      2253439           39 mlx5_comp7
total            266     36091158     18035932
