idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15498            0            0         0-31 mlx5_async0
  1 328       299043      5776751      3052375           32 mlx5_comp0
  2 529       303244      5991255      2976601           33 mlx5_comp1
  3 530       316157      5620480      3039672           34 mlx5_comp2
  4 531       297669      6230912      3123321           35 mlx5_comp3
  5 532       303386      6339460      3006655           36 mlx5_comp4
  6 533       309440      6033394      2932574           37 mlx5_comp5
  7 534       316241      5681000      2896650           38 mlx5_comp6
  8 535       301942      6427591      3009947           39 mlx5_comp7
total        2462620     48100843     24037795
