idx irq        fired       rxpkts       txpkts         cpus name
  0 327          187            0            0         0-31 mlx5_async0
  1 328          871      1417771       725254           32 mlx5_comp0
  2 529          882      1547101       752095           33 mlx5_comp1
  3 530          810      1533758       754302           34 mlx5_comp2
  4 531          981      1540867       763511           35 mlx5_comp3
  5 532          819      1507932       757616           36 mlx5_comp4
  6 533          618      1543979       768308           37 mlx5_comp5
  7 534          839      1462965       749419           38 mlx5_comp6
  8 535          704      1524694       756731           39 mlx5_comp7
total           6711     12079067      6027236
