idx irq        fired       rxpkts       txpkts         cpus name
  0 327        30313            0            0         0-31 mlx5_async0
  1 328       387879      2938370      1515107           32 mlx5_comp0
  2 529       381721      3008786      1539040           33 mlx5_comp1
  3 530       383394      3088151      1395930           34 mlx5_comp2
  4 531       376671      3074938      1531107           35 mlx5_comp3
  5 532       400841      2925865      1502111           36 mlx5_comp4
  6 533       400215      3264617      1505856           37 mlx5_comp5
  7 534       379962      2916419      1517166           38 mlx5_comp6
  8 535       393621      2861718      1519133           39 mlx5_comp7
total        3134617     24078864     12025450
