idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            8      4544540      2275088           32 mlx5_comp0
  2 529            8      4572223      2277916           33 mlx5_comp1
  3 530           18      4260359      2289546           34 mlx5_comp2
  4 531           13      4675998      2296125           35 mlx5_comp3
  5 532           12      4362011      2179920           36 mlx5_comp4
  6 533           59      4600988      2128481           37 mlx5_comp5
  7 534           22      4555868      2286808           38 mlx5_comp6
  8 535           31      4480259      2284543           39 mlx5_comp7
total            300     36052246     18018427
