idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15774            0            0         0-31 mlx5_async0
  1 328       308907      6148700      2985422           32 mlx5_comp0
  2 529       318796      5831199      2997615           33 mlx5_comp1
  3 530       322650      5704320      2976545           34 mlx5_comp2
  4 531       301607      6255515      3080738           35 mlx5_comp3
  5 532       303645      6071238      2999395           36 mlx5_comp4
  6 533       301056      5894588      2980282           37 mlx5_comp5
  7 534       308169      6308152      2999009           38 mlx5_comp6
  8 535       307642      5878979      3018710           39 mlx5_comp7
total        2488246     48092691     24037716
