idx irq        fired       rxpkts       txpkts         cpus name
  0 327          175            0            0         0-31 mlx5_async0
  1 328          619      2974680      1477781           32 mlx5_comp0
  2 529          620      2915139      1479361           33 mlx5_comp1
  3 530          599      2923614      1475896           34 mlx5_comp2
  4 531          645      2983077      1490216           35 mlx5_comp3
  5 532          575      3153990      1532109           36 mlx5_comp4
  6 533          444      3004287      1516224           37 mlx5_comp5
  7 534          677      3153286      1533873           38 mlx5_comp6
  8 535          489      2973080      1517390           39 mlx5_comp7
total           4843     24081153     12022850
