idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           11      4595275      2255840           32 mlx5_comp0
  2 529            0      4554221      2239876           33 mlx5_comp1
  3 530            8      4337289      2205291           34 mlx5_comp2
  4 531            5      4433986      2319181           35 mlx5_comp3
  5 532           22      4778841      2259384           36 mlx5_comp4
  6 533           58      4446927      2218067           37 mlx5_comp5
  7 534           10      4413018      2257676           38 mlx5_comp6
  8 535           16      4516583      2273357           39 mlx5_comp7
total            258     36076140     18028672
