idx irq        fired       rxpkts       txpkts         cpus name
  0 327          190            0            0         0-31 mlx5_async0
  1 328          684      4452290      2257156           32 mlx5_comp0
  2 529          738      4368759      2237298           33 mlx5_comp1
  3 530          672      4787021      2258908           34 mlx5_comp2
  4 531          866      4592545      2268979           35 mlx5_comp3
  5 532          613      4229737      2247809           36 mlx5_comp4
  6 533          522      4500796      2234675           37 mlx5_comp5
  7 534          619      4536948      2250516           38 mlx5_comp6
  8 535          545      4609563      2275214           39 mlx5_comp7
total           5449     36077659     18030555
