idx irq        fired       rxpkts       txpkts         cpus name
  0 327         9865            0            0         0-31 mlx5_async0
  1 328       298775      6885253      3217233           32 mlx5_comp0
  2 529       292699      9279122      3980959           33 mlx5_comp1
  3 530       310412      7420783      3127648           34 mlx5_comp2
  4 531       282845      7894003      4638948           35 mlx5_comp3
  5 532       282208      6441724      3522669           36 mlx5_comp4
  6 533       288322      7931497      4384622           37 mlx5_comp5
  7 534       284941      6327794      3969689           38 mlx5_comp6
  8 535       288820      8830334      3665022           39 mlx5_comp7
total        2338887     61010510     30506790
