idx irq        fired       rxpkts       txpkts         cpus name
  0 327          165            0            0         0-31 mlx5_async0
  1 328          332      5517834      2968376           32 mlx5_comp0
  2 529          351      6067304      3010241           33 mlx5_comp1
  3 530          365      6194671      2989225           34 mlx5_comp2
  4 531          313      6021181      2991365           35 mlx5_comp3
  5 532          310      6255528      3026309           36 mlx5_comp4
  6 533          331      6082598      3019218           37 mlx5_comp5
  7 534          353      6066864      3006410           38 mlx5_comp6
  8 535          337      5868420      3016561           39 mlx5_comp7
total           2857     48074400     24027705
