idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1443884       738689           32 mlx5_comp0
  2 529            0      1649072       721201           33 mlx5_comp1
  3 530            0      1619900       801389           34 mlx5_comp2
  4 531            0      1438853       768323           35 mlx5_comp3
  5 532            0      1471355       742746           36 mlx5_comp4
  6 533            0      1434805       717106           37 mlx5_comp5
  7 534            0      1488056       822369           38 mlx5_comp6
  8 535            0      1538724       716179           39 mlx5_comp7
total            127     12084649      6028002
