idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          345      9400691      4700659           32 mlx5_comp0
  2 529          300      8997627      4607510           33 mlx5_comp1
  3 530          341      9552465      4620937           34 mlx5_comp2
  4 531          340      9220774      4781171           35 mlx5_comp3
  5 532          333      9561144      4781069           36 mlx5_comp4
  6 533          350      9292111      4521692           37 mlx5_comp5
  7 534          348      9549900      4775542           38 mlx5_comp6
  8 535          329      9592149      4797103           39 mlx5_comp7
total           2839     75166861     37585683
