idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      7573610      3476194           32 mlx5_comp0
  2 529            0      7594758      3781375           33 mlx5_comp1
  3 530            0      7801725      3699033           34 mlx5_comp2
  4 531            0      7569584      3983799           35 mlx5_comp3
  5 532            0      7968474      3608712           36 mlx5_comp4
  6 533            0      7215917      3785886           37 mlx5_comp5
  7 534            0      7398210      3797464           38 mlx5_comp6
  8 535            0      6952365      3899997           39 mlx5_comp7
total            145     60074643     30032460
