idx irq        fired       rxpkts       txpkts         cpus name
  0 327          179            0            0         0-31 mlx5_async0
  1 328          619      1570314       724876           32 mlx5_comp0
  2 529          621      1490241       755203           33 mlx5_comp1
  3 530          578      1436016       695006           34 mlx5_comp2
  4 531          656      1559859       760788           35 mlx5_comp3
  5 532          560      1479553       772263           36 mlx5_comp4
  6 533          442      1480680       773288           37 mlx5_comp5
  7 534         1083      1594611       779284           38 mlx5_comp6
  8 535          493      1474428       768285           39 mlx5_comp7
total           5231     12085702      6028993
