idx irq        fired       rxpkts       txpkts         cpus name
  0 327        14324            0            0         0-31 mlx5_async0
  1 328       297414      6129045      2981759           32 mlx5_comp0
  2 529       303399      5965342      2935994           33 mlx5_comp1
  3 530       298171      6266793      2867359           34 mlx5_comp2
  4 531       297791      6293124      2974796           35 mlx5_comp3
  5 532       284836      5621588      2993134           36 mlx5_comp4
  6 533       299928      5847039      3074269           37 mlx5_comp5
  7 534       299515      5752015      3125120           38 mlx5_comp6
  8 535       294063      6191943      3074383           39 mlx5_comp7
total        2389441     48066889     24026814
