idx irq        fired       rxpkts       txpkts         cpus name
  0 327          193            0            0         0-31 mlx5_async0
  1 328          806      5647689      3005532           32 mlx5_comp0
  2 529          874      5914129      3046250           33 mlx5_comp1
  3 530          716      6398720      2981797           34 mlx5_comp2
  4 531          832      6365846      2985541           35 mlx5_comp3
  5 532          673      6319972      3048551           36 mlx5_comp4
  6 533          552      5579475      2965360           37 mlx5_comp5
  7 534          901      5879220      2969389           38 mlx5_comp6
  8 535          656      5977002      3030713           39 mlx5_comp7
total           6203     48082053     24033133
