idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           10      8073066      3214033           32 mlx5_comp0
  2 529            1      8990226      6676313           33 mlx5_comp1
  3 530           21      6266319      5772597           34 mlx5_comp2
  4 531            2      5406154      4836479           35 mlx5_comp3
  5 532           17     11104527      2761200           36 mlx5_comp4
  6 533           58     13338668      1563020           37 mlx5_comp5
  7 534           44      5212356      4371782           38 mlx5_comp6
  8 535            7      7829806      3966252           39 mlx5_comp7
total            288     66221122     33161676
