idx irq        fired       rxpkts       txpkts         cpus name
  0 317          434            0            0        32-63 mlx5_async0
  1 318          813      1465809       738339           16 mlx5_comp0
  2 341         1082      1563037       749457           17 mlx5_comp1
  3 342         1127      1555262       731860           18 mlx5_comp2
  4 343         1199      1562882       753642           19 mlx5_comp3
  5 344          751      1492298       767895           20 mlx5_comp4
  6 345         1049      1533366       752145           21 mlx5_comp5
  7 346         1090      1435951       765844           22 mlx5_comp6
  8 347         1078      1518261       764663           23 mlx5_comp7
total           8623     12126866      6023845
