idx irq        fired       rxpkts       txpkts         cpus name
  0 317          478            0            0        32-63 mlx5_async0
  1 318          913      7705392      3739447           16 mlx5_comp0
  2 341         1100      7668966      3734591           17 mlx5_comp1
  3 342         1135      7417888      3819158           18 mlx5_comp2
  4 343         1122      7451972      3777035           19 mlx5_comp3
  5 344          825      7010113      3643886           20 mlx5_comp4
  6 345         1103      8155159      3783115           21 mlx5_comp5
  7 346         1170      7634816      3819983           22 mlx5_comp6
  8 347         1088      7079308      3720951           23 mlx5_comp7
total           8934     60123614     30038166
