idx irq        fired       rxpkts       txpkts         cpus name
  0 317        18582            0            0        32-63 mlx5_async0
  1 318       331164      7693063      3712378           16 mlx5_comp0
  2 341       326569      7238067      3781135           17 mlx5_comp1
  3 342       332767      7229960      3676593           18 mlx5_comp2
  4 343       325072      7133310      3664880           19 mlx5_comp3
  5 344       324752      7397424      3606818           20 mlx5_comp4
  6 345       324048      7579967      3815896           21 mlx5_comp5
  7 346       326524      7596327      3617914           22 mlx5_comp6
  8 347       326728      7222741      3656396           23 mlx5_comp7
total        2636206     59090859     29532010
