idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      5676934      2993611           16 mlx5_comp0
  2 341            0      6143555      3243502           17 mlx5_comp1
  3 342            0      6499618      3124823           18 mlx5_comp2
  4 343            0      5948518      3069003           19 mlx5_comp3
  5 344            0      5986936      2830535           20 mlx5_comp4
  6 345            0      5667904      2967675           21 mlx5_comp5
  7 346            0      6259395      2953039           22 mlx5_comp6
  8 347            0      5914099      2838240           23 mlx5_comp7
total            397     48096959     24020428
