idx irq        fired       rxpkts       txpkts         cpus name
  0 317        28073            0            0        32-63 mlx5_async0
  1 318       394591      4514910      2297787           16 mlx5_comp0
  2 341       403019      4451424      2290165           17 mlx5_comp1
  3 342       410381      4506758      2252198           18 mlx5_comp2
  4 343       384269      4359791      2304689           19 mlx5_comp3
  5 344       404975      4681304      2127276           20 mlx5_comp4
  6 345       390557      4554643      2260080           21 mlx5_comp5
  7 346       414554      4475463      2239212           22 mlx5_comp6
  8 347       392423      4550885      2243965           23 mlx5_comp7
total        3222842     36095178     18015372
