idx irq        fired       rxpkts       txpkts         cpus name
  0 317          398            0            0        32-63 mlx5_async0
  1 318           43      6387172      2830525           16 mlx5_comp0
  2 341            0      6084870      3120482           17 mlx5_comp1
  3 342            2      5710959      2849116           18 mlx5_comp2
  4 343            0      6067891      3026670           19 mlx5_comp3
  5 344           51      6241816      3076231           20 mlx5_comp4
  6 345            6      5813598      3038255           21 mlx5_comp5
  7 346            0      6164119      2902210           22 mlx5_comp6
  8 347            0      5669713      3193295           23 mlx5_comp7
total            500     48140138     24036784
