idx irq        fired       rxpkts       txpkts         cpus name
  0 317          340            0            0        32-63 mlx5_async0
  1 318           57      2892449      1468479           16 mlx5_comp0
  2 341            0      2843002      1577072           17 mlx5_comp1
  3 342            0      2977043      1512130           18 mlx5_comp2
  4 343            0      3199659      1470054           19 mlx5_comp3
  5 344           79      2795332      1537862           20 mlx5_comp4
  6 345            6      3079817      1544091           21 mlx5_comp5
  7 346            0      3175987      1443885           22 mlx5_comp6
  8 347            0      3160701      1466448           23 mlx5_comp7
total            482     24123990     12020021
