idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      7676081      3914531           16 mlx5_comp0
  2 341            0      7703398      3732478           17 mlx5_comp1
  3 342            0      7477619      3592840           18 mlx5_comp2
  4 343            0      7845051      3772971           19 mlx5_comp3
  5 344            0      7345027      3660786           20 mlx5_comp4
  6 345            0      7192104      3848263           21 mlx5_comp5
  7 346            0      7331719      3672950           22 mlx5_comp6
  8 347            0      7554558      3838068           23 mlx5_comp7
total            397     60125557     30032887
