idx irq        fired       rxpkts       txpkts         cpus name
  0 317        30894            0            0        32-63 mlx5_async0
  1 318       418847      3034540      1489993           16 mlx5_comp0
  2 341       404740      2894043      1512249           17 mlx5_comp1
  3 342       404075      2916100      1494896           18 mlx5_comp2
  4 343       384940      3109035      1463071           19 mlx5_comp3
  5 344       399888      3035733      1527206           20 mlx5_comp4
  6 345       380726      3076442      1514577           21 mlx5_comp5
  7 346       390026      2853355      1522230           22 mlx5_comp6
  8 347       386857      3206459      1497792           23 mlx5_comp7
total        3200993     24125707     12022014
