idx irq        fired       rxpkts       txpkts         cpus name
  0 317          367            0            0        32-63 mlx5_async0
  1 318           55      3019749      1505766           16 mlx5_comp0
  2 341           17      2974827      1499945           17 mlx5_comp1
  3 342            7      3130432      1493715           18 mlx5_comp2
  4 343            0      3066334      1487730           19 mlx5_comp3
  5 344          115      2896019      1551979           20 mlx5_comp4
  6 345           16      2886405      1506579           21 mlx5_comp5
  7 346            6      2992740      1492189           22 mlx5_comp6
  8 347           13      3143808      1486042           23 mlx5_comp7
total            596     24110314     12023945
