idx irq        fired       rxpkts       txpkts         cpus name
  0 317          399            0            0        32-63 mlx5_async0
  1 318           31      2803631      1435826           16 mlx5_comp0
  2 341            0      2928978      1480063           17 mlx5_comp1
  3 342            0      3104948      1529337           18 mlx5_comp2
  4 343            0      3097440      1542042           19 mlx5_comp3
  5 344           66      2908397      1480325           20 mlx5_comp4
  6 345            6      3118446      1570046           21 mlx5_comp5
  7 346            4      3170980      1481968           22 mlx5_comp6
  8 347            3      2974028      1494719           23 mlx5_comp7
total            509     24106848     12014326
