idx irq        fired       rxpkts       txpkts         cpus name
  0 317          463            0            0        32-63 mlx5_async0
  1 318         1003      6169021      2977271           16 mlx5_comp0
  2 341         1425      5850933      3022416           17 mlx5_comp1
  3 342         1516      6126813      2916869           18 mlx5_comp2
  4 343         1795      5937851      3021443           19 mlx5_comp3
  5 344          922      6076383      3037402           20 mlx5_comp4
  6 345         1410      6131537      3014683           21 mlx5_comp5
  7 346         1560      5821673      3008194           22 mlx5_comp6
  8 347         1494      6007996      3054216           23 mlx5_comp7
total          11588     48122207     24052494
