idx irq        fired       rxpkts       txpkts         cpus name
  0 317          387            0            0        32-63 mlx5_async0
  1 318            0      5567164      3111326           16 mlx5_comp0
  2 341            0      5904482      2985758           17 mlx5_comp1
  3 342            0      6119972      2961786           18 mlx5_comp2
  4 343            0      5941194      3111431           19 mlx5_comp3
  5 344            0      6223244      2783353           20 mlx5_comp4
  6 345            0      6228690      3071859           21 mlx5_comp5
  7 346            0      5977589      3054467           22 mlx5_comp6
  8 347            0      6151468      2948671           23 mlx5_comp7
total            387     48113803     24028651
