idx irq        fired       rxpkts       txpkts         cpus name
  0 317        16347            0            0        32-63 mlx5_async0
  1 318       322186      7405005      3914123           16 mlx5_comp0
  2 341       313109      7769986      3922408           17 mlx5_comp1
  3 342       324462      7729198      3773148           18 mlx5_comp2
  4 343       341065      7671995      3600872           19 mlx5_comp3
  5 344       329459      7535038      3643481           20 mlx5_comp4
  6 345       330333      7550259      3701450           21 mlx5_comp5
  7 346       332847      7851849      3876365           22 mlx5_comp6
  8 347       327805      7279949      3926311           23 mlx5_comp7
total        2637613     60793279     30358158
