idx irq        fired       rxpkts       txpkts         cpus name
  0 317          473            0            0        32-63 mlx5_async0
  1 318          892      6516552      2568331           16 mlx5_comp0
  2 341         1106      5983576      2874732           17 mlx5_comp1
  3 342         1127      5784316      2915826           18 mlx5_comp2
  4 343         1139      6400737      2652507           19 mlx5_comp3
  5 344          861      5386842      3332950           20 mlx5_comp4
  6 345         1064      6234506      3138625           21 mlx5_comp5
  7 346         1108      5889823      3330350           22 mlx5_comp6
  8 347         1116      5953706      3242979           23 mlx5_comp7
total           8886     48150058     24056300
